../rpf2x0_Binningv6_Inputv12_SR_Blind/Signal_M1100GeV-2x0_area, ../rpf2x0_Binningv6_Inputv12_SR_Blind/Signal_M1200GeV-2x0_area, ../rpf2x0_Binningv6_Inputv12_SR_Blind/Signal_M1300GeV-2x0_area, ../rpf2x0_Binningv6_Inputv12_SR_Blind/Signal_M1400GeV-2x0_area, ../rpf2x0_Binningv6_Inputv12_SR_Blind/Signal_M1500GeV-2x0_area, ../rpf2x0_Binningv6_Inputv12_SR_Blind/Signal_M1600GeV-2x0_area, ../rpf2x0_Binningv6_Inputv12_SR_Blind/Signal_M1700GeV-2x0_area, ../rpf2x0_Binningv6_Inputv12_SR_Blind/Signal_M1800GeV-2x0_area, ../rpf2x0_Binningv6_Inputv12_SR_Blind/Signal_M1900GeV-2x0_area, ../rpf2x0_Binningv6_Inputv12_SR_Blind/Signal_M2000GeV-2x0_area, ../rpf2x0_Binningv6_Inputv12_SR_Blind/Signal_M2100GeV-2x0_area, ../rpf2x0_Binningv6_Inputv12_SR_Blind/Signal_M2200GeV-2x0_area, ../rpf2x0_Binningv6_Inputv12_SR_Blind/Signal_M2300GeV-2x0_area, ../rpf2x0_Binningv6_Inputv12_SR_Blind/Signal_M2400GeV-2x0_area, ../rpf2x0_Binningv6_Inputv12_SR_Blind/Signal_M2500GeV-2x0_area, ../rpf2x0_Binningv6_Inputv12_SR_Blind/Signal_M2600GeV-2x0_area, ../rpf2x0_Binningv6_Inputv12_SR_Blind/Signal_M2700GeV-2x0_area, ../rpf2x0_Binningv6_Inputv12_SR_Blind/Signal_M2800GeV-2x0_area, ../rpf2x0_Binningv6_Inputv12_SR_Blind/Signal_M2900GeV-2x0_area, ../rpf2x0_Binningv6_Inputv12_SR_Blind/Signal_M3000GeV-2x0_area, ../rpf2x0_Binningv6_Inputv12_SR_Blind/Signal_M3250GeV-2x0_area, ../rpf2x0_Binningv6_Inputv12_SR_Blind/Signal_M3500GeV-2x0_area, ../rpf2x0_Binningv6_Inputv12_SR_Blind/Signal_M3750GeV-2x0_area, ../rpf2x0_Binningv6_Inputv12_SR_Blind/Signal_M4000GeV-2x0_area, ../rpf2x0_Binningv6_Inputv12_SR_Blind/Signal_M4250GeV-2x0_area, ../rpf2x0_Binningv6_Inputv12_SR_Blind/Signal_M4500GeV-2x0_area, ../rpf2x0_Binningv6_Inputv12_SR_Blind/Signal_M4750GeV-2x0_area, ../rpf2x0_Binningv6_Inputv12_SR_Blind/Signal_M5000GeV-2x0_area
1.260698518989268e-94, 2.6088856568382264e-86, 2.8123513062490984e-79, 2.976519414890931e-73, 4.922531923636216e-68, 1.8023680682237982e-63, 1.90712337307677e-59, 7.174158572319719e-56, 1.129902998203254e-52, 8.491724309248419e-50, 3.385423311495976e-47, 7.807352640499911e-45, 1.1187496313821627e-42, 1.0572622412215527e-40, 6.927722759811968e-39, 3.283567378652295e-37, 1.1671090890567735e-35, 3.208555375566786e-34, 7.006629974116757e-33, 1.2437554675808431e-31, 2.4241946794795012e-28, 1.827383412469362e-26, 5.0563409841766495e-24, 1.3376290961641403e-22, 1.0217919777585618e-20, 1.329405308173802e-19, 4.158241244427685e-18, 3.2718556123360954e-17
1.2508706068258736e-104, 1.7930823919769104e-95, 9.941328179442407e-88, 4.282614729237199e-81, 2.390732088230692e-75, 2.5379624886402637e-70, 6.869604072307267e-66, 5.9554096635451454e-62, 1.9797140298521377e-58, 2.914310103560884e-55, 2.134636623627317e-52, 8.55796139857228e-50, 2.0317576213058718e-47, 3.050151970991196e-45, 3.059490024363946e-43, 2.1483234290737288e-41, 1.09879402255637e-39, 4.235221398609126e-38, 1.2668231949543551e-36, 3.0162874246429733e-35, 1.2750377423657036e-31, 1.495924594055277e-29, 7.36518727562334e-27, 2.7269204985136533e-25, 3.252520182471564e-23, 5.510536456136985e-22, 2.4577969872413574e-20, 2.3927116793406093e-19
4.0495555121000607e-115, 4.411198564392489e-105, 1.3603807406718736e-96, 2.5510510343222406e-89, 5.095216218443913e-83, 1.650197039936752e-77, 1.1951179550649535e-72, 2.4850042105517814e-68, 1.8070121688394958e-64, 5.3807548323705546e-61, 7.454907338548524e-58, 5.335005257443516e-55, 2.1498115186825404e-52, 5.241636909344326e-50, 8.214140205539609e-48, 8.707132461204181e-46, 6.520863758858996e-44, 3.581366655172343e-42, 1.4895899172980316e-40, 4.8245442002656125e-39, 4.589986393586803e-35, 8.560814555839143e-33, 7.709586892752857e-30, 4.059702885129008e-28, 7.723637387144352e-26, 1.7256858754309763e-24, 1.1163154141505555e-22, 1.3583607199039944e-21
4.280830603654909e-126, 3.8873711820145666e-115, 7.211898966236084e-106, 6.296091138146946e-98, 4.768870433725657e-91, 4.958235534246331e-85, 1.0049578121293455e-79, 5.216140511012039e-75, 8.59901792935846e-71, 5.3487223609359954e-67, 1.4431108789715187e-63, 1.8929067488766008e-60, 1.3263257638988438e-57, 5.3697111494347645e-55, 1.341718918293692e-52, 2.187782909449247e-50, 2.4412361836217973e-48, 1.9415982540220923e-46, 1.1399693261577138e-44, 5.093514315049888e-43, 1.1317862013878197e-38, 3.427501606901269e-36, 5.803769024108676e-33, 4.417055475797616e-31, 1.3693042040689604e-28, 4.085947918869402e-27, 3.8990988692014165e-25, 5.9910119863460964e-24
1.4786475369922282e-137, 1.2279725608739403e-125, 1.4821838784124824e-115, 6.442505135387243e-107, 1.9614615946096043e-99, 6.888892803947456e-93, 4.087267484349974e-87, 5.511480448977939e-82, 2.1347939386817704e-77, 2.86448452685396e-73, 1.5494817765684555e-69, 3.825107005995169e-66, 4.774319941164482e-63, 3.281433512021935e-60, 1.3342508708828647e-57, 3.41017796039492e-55, 5.769264620279956e-53, 6.75301997173068e-51, 5.6817940210021595e-49, 3.5517844470182915e-47, 1.912811533964932e-42, 9.606995463910843e-40, 3.1442059226960964e-36, 3.5146204833547502e-34, 1.8136118481822456e-31, 7.319430206960685e-30, 1.0480165308368075e-27, 2.054166953780822e-26
1.6698307949026108e-149, 1.3912647926562908e-136, 1.1816069890543566e-125, 2.7348005835368494e-116, 3.547404269652728e-108, 4.428512014108601e-101, 8.044918697147777e-95, 2.933183900081412e-89, 2.7665440484203895e-84, 8.269660304682013e-80, 9.233317168824236e-76, 4.40487050226091e-72, 1.003320091017035e-68, 1.1969063473574477e-65, 8.082489468871254e-63, 3.299504957404755e-60, 8.611767344827576e-58, 1.5077174036441743e-55, 1.8454354571346825e-53, 1.636811533254006e-51, 2.217123749864219e-46, 1.886253327837254e-43, 1.2265601870837596e-39, 2.0463794610768707e-37, 1.7956027245085692e-34, 9.925908268249105e-33, 2.168971011418214e-30, 5.478692600074875e-29
6.168465283814229e-162, 5.656464576069954e-148, 3.655848457793805e-136, 4.818471811429012e-126, 2.822498942367869e-117, 1.3178864350481862e-109, 7.667243514015989e-103, 7.866616361880169e-97, 1.8724893723825157e-91, 1.2876541845070503e-86, 3.0551965937626735e-82, 2.8921679135722654e-78, 1.2315719496164743e-74, 2.6071512051861342e-71, 2.9840775900413134e-68, 1.9826454623115744e-65, 8.123644199375685e-63, 2.1619752673155503e-60, 3.908039076628096e-58, 4.987688962169531e-56, 1.7633692178475505e-50, 2.595616759702981e-47, 3.447222920727974e-43, 8.723316942769097e-41, 1.3296069466410244e-37, 1.0195238172271245e-35, 3.458172798452981e-33, 1.1372327891827243e-31
7.45725766445997e-175, 8.256481028770536e-160, 4.391854777828133e-147, 3.525382346361268e-136, 9.884383529382712e-127, 1.8163953109137415e-118, 3.539861833707446e-111, 1.0636892291736098e-104, 6.622191400290597e-99, 1.081886369385591e-93, 5.6160522627488234e-89, 1.083216105222765e-84, 8.834313387271194e-81, 3.392987016433505e-77, 6.717889031750233e-74, 7.402293605700484e-71, 4.845032701994007e-68, 1.9920066805505787e-65, 5.398412065114052e-63, 1.0054236433724003e-60, 9.62792232070794e-55, 2.5044344500996645e-51, 6.983175009373959e-47, 2.723737913627066e-44, 7.366884011753085e-41, 7.93522156894207e-39, 4.249593495290016e-36, 1.838033757421144e-34
2.9515999209141145e-188, 4.328510535679566e-172, 2.049421723686936e-158, 1.071507682754143e-146, 1.524182587795038e-136, 1.1599356174318238e-127, 7.920301644958323e-120, 7.254350911826198e-113, 1.2242315958300253e-106, 4.9069742214287327e-101, 5.7373663140799736e-96, 2.3151910996687078e-91, 3.7047373940241723e-87, 2.6392892342921613e-83, 9.225547953063516e-80, 1.717874382265291e-76, 1.827715614201008e-73, 1.179828904066134e-70, 4.866302896688192e-68, 1.3413025321655898e-65, 3.6102458172126102e-59, 1.6950643436639146e-55, 1.0200428269995783e-50, 6.231836203501945e-48, 3.0554191331530953e-44, 4.682029767522395e-42, 4.0265649544313233e-39, 2.3140254523211397e-37
3.826242814418515e-202, 8.153346724990805e-185, 3.7161961668022964e-170, 1.3534333028725004e-157, 1.0352764801788333e-146, 3.4332770885757285e-137, 8.591437110240913e-129, 2.496316728931114e-121, 1.1834917765571152e-114, 1.2018656988243134e-108, 3.258695564657043e-103, 2.824873609326695e-98, 9.086026105814676e-94, 1.227554807982152e-89, 7.731227463619536e-86, 2.479023554571596e-82, 4.3626153648335117e-79, 4.4936138138437245e-76, 2.8636406342091424e-73, 1.1846569711132488e-70, 9.300710799250414e-64, 8.05064032063397e-60, 1.0747961539672025e-54, 1.0451872125693929e-51, 9.48952455954363e-48, 2.094995079309807e-45, 2.942855546451677e-42, 2.270145060821363e-40
1.6250568334684156e-216, 5.519904491206185e-198, 2.6193535709465127e-182, 7.106817957714513e-169, 3.0985028041328446e-157, 4.7117205982749884e-147, 4.5196294512807276e-138, 4.3357314865355155e-130, 5.984817916280194e-123, 1.590202270971808e-116, 1.0293640496568211e-110, 1.9683207124317173e-105, 1.3036670109202622e-100, 3.4149797498142546e-96, 3.954994503395469e-92, 2.2252472482115022e-88, 6.591068647870642e-85, 1.1009437929452625e-81, 1.1004450984443192e-78, 6.929324744854587e-76, 1.6467015255754488e-68, 2.6840251703036416e-64, 8.171846975010455e-59, 1.2854159823287246e-55, 2.207745549235502e-51, 7.111312640485599e-49, 1.6595651212941697e-45, 1.736017584432688e-43
