../rpf2x0_Binningv6_Inputv11_SR_Blind_centralMC/Signal_M800GeV-2x0_area, ../rpf2x0_Binningv6_Inputv11_SR_Blind_centralMC/Signal_M900GeV-2x0_area, ../rpf2x0_Binningv6_Inputv11_SR_Blind_centralMC/Signal_M1000GeV-2x0_area, ../rpf2x0_Binningv6_Inputv11_SR_Blind_centralMC/Signal_M1100GeV-2x0_area, ../rpf2x0_Binningv6_Inputv11_SR_Blind_centralMC/Signal_M1200GeV-2x0_area, ../rpf2x0_Binningv6_Inputv11_SR_Blind_centralMC/Signal_M1300GeV-2x0_area, ../rpf2x0_Binningv6_Inputv11_SR_Blind_centralMC/Signal_M1400GeV-2x0_area, ../rpf2x0_Binningv6_Inputv11_SR_Blind_centralMC/Signal_M1500GeV-2x0_area, ../rpf2x0_Binningv6_Inputv11_SR_Blind_centralMC/Signal_M1600GeV-2x0_area, ../rpf2x0_Binningv6_Inputv11_SR_Blind_centralMC/Signal_M1700GeV-2x0_area, ../rpf2x0_Binningv6_Inputv11_SR_Blind_centralMC/Signal_M1800GeV-2x0_area, ../rpf2x0_Binningv6_Inputv11_SR_Blind_centralMC/Signal_M1900GeV-2x0_area, ../rpf2x0_Binningv6_Inputv11_SR_Blind_centralMC/Signal_M2000GeV-2x0_area, ../rpf2x0_Binningv6_Inputv11_SR_Blind_centralMC/Signal_M2100GeV-2x0_area, ../rpf2x0_Binningv6_Inputv11_SR_Blind_centralMC/Signal_M2200GeV-2x0_area, ../rpf2x0_Binningv6_Inputv11_SR_Blind_centralMC/Signal_M2300GeV-2x0_area, ../rpf2x0_Binningv6_Inputv11_SR_Blind_centralMC/Signal_M2400GeV-2x0_area, ../rpf2x0_Binningv6_Inputv11_SR_Blind_centralMC/Signal_M2500GeV-2x0_area, ../rpf2x0_Binningv6_Inputv11_SR_Blind_centralMC/Signal_M2600GeV-2x0_area, ../rpf2x0_Binningv6_Inputv11_SR_Blind_centralMC/Signal_M2700GeV-2x0_area, ../rpf2x0_Binningv6_Inputv11_SR_Blind_centralMC/Signal_M2800GeV-2x0_area, ../rpf2x0_Binningv6_Inputv11_SR_Blind_centralMC/Signal_M2900GeV-2x0_area, ../rpf2x0_Binningv6_Inputv11_SR_Blind_centralMC/Signal_M3000GeV-2x0_area, ../rpf2x0_Binningv6_Inputv11_SR_Blind_centralMC/Signal_M3250GeV-2x0_area, ../rpf2x0_Binningv6_Inputv11_SR_Blind_centralMC/Signal_M3500GeV-2x0_area, ../rpf2x0_Binningv6_Inputv11_SR_Blind_centralMC/Signal_M3750GeV-2x0_area, ../rpf2x0_Binningv6_Inputv11_SR_Blind_centralMC/Signal_M4000GeV-2x0_area, ../rpf2x0_Binningv6_Inputv11_SR_Blind_centralMC/Signal_M4250GeV-2x0_area, ../rpf2x0_Binningv6_Inputv11_SR_Blind_centralMC/Signal_M4500GeV-2x0_area, ../rpf2x0_Binningv6_Inputv11_SR_Blind_centralMC/Signal_M4750GeV-2x0_area, ../rpf2x0_Binningv6_Inputv11_SR_Blind_centralMC/Signal_M5000GeV-2x0_area
6.23269851863285e-20, 1.9660392721492235e-17, 1.918442455258776e-15, 7.993146792824561e-14, 1.7617229107390655e-12, 2.3819857219276087e-11, 2.1958144913601464e-10, 1.4910576389925623e-09, 7.902895031134588e-09, 3.4172240514789747e-08, 1.2475780115022095e-07, 3.951141500698282e-07, 1.1092412255370583e-06, 2.8090897752590915e-06, 6.5093797670769655e-06, 1.3965613927815843e-05, 2.80143223671306e-05, 5.297450084454955e-05, 9.508974181317123e-05, 0.00016298338562304764, 0.0002680952054858575, 0.00042506800923066074, 0.0006520557806937781, 0.0019908456447539197, 0.0037345424214233554, 0.008380321484503758, 0.013339510399783183, 0.024490008625364434, 0.03492052960787791, 0.05586588610831703, 0.0737502093940561
1.214042933234249e-25, 1.7348753346141963e-22, 5.670245986355906e-20, 6.351671104016328e-18, 3.1918549798716513e-16, 8.667882537193667e-15, 1.45268331852829e-13, 1.6559897753127704e-12, 1.3810641782149855e-11, 8.90850874171367e-11, 4.6409056935291657e-10, 2.0202638546738436e-09, 7.551738525591055e-09, 2.4778814473543126e-08, 7.266441038442795e-08, 1.932932162685846e-07, 4.7220429815801916e-07, 1.0704403277282285e-06, 2.2715257551362564e-06, 4.5460207520146775e-06, 8.635227296825688e-06, 1.5654156861101215e-05, 2.7212186675882265e-05, 0.00011552884211483144, 0.0002616399289250558, 0.0007504133247963207, 0.001378311776300277, 0.00305917898306403, 0.004881253487095554, 0.009082778291214082, 0.013128290208854589
4.901927198453731e-32, 3.7611114787673486e-28, 4.716375344813798e-25, 1.587364067961619e-22, 1.9951908311506113e-20, 1.1769358268583089e-18, 3.8351366725978016e-17, 7.779201057804219e-16, 1.0741754599415247e-14, 1.0811540328332416e-13, 8.364451773533188e-13, 5.186995040567522e-12, 2.6660014728547803e-11, 1.166884028312987e-10, 4.446587709080201e-10, 1.502407232099609e-09, 4.569949886628181e-09, 1.2674696753458078e-08, 3.2400254672404274e-08, 7.704217042136492e-08, 1.7174717819923082e-07, 3.613847848753688e-07, 7.219597960738772e-07, 4.422838805165043e-06, 1.2351538807747643e-05, 4.654417459898596e-05, 0.00010024555347452245, 0.00027478326327004884, 0.0004968649645752007, 0.0010937558968283966, 0.0017486652172284053
4.137660360183338e-39, 2.0200981493510396e-34, 1.1132886454473325e-30, 1.2581136799058036e-27, 4.339082936683055e-25, 6.013051285222248e-23, 4.074382406785758e-21, 1.5587013739394672e-19, 3.749788379417672e-18, 6.159672006527175e-17, 7.365604088116625e-16, 6.743451584542787e-15, 4.921559801098626e-14, 2.9583092749851877e-13, 1.5041507977422922e-12, 6.613169150774374e-12, 2.560713947475351e-11, 8.868060713077527e-11, 2.782674334432073e-10, 7.999651342103082e-10, 2.1270269637271827e-09, 5.273699819190255e-09, 1.2279195180709966e-08, 1.1264349005347179e-07, 3.962095754908379e-07, 2.0164687816674067e-06, 5.175225509171161e-06, 1.7897053755492582e-05, 3.7139691773905904e-05, 9.837578449926578e-05, 0.0001757499463788918
7.347329843282874e-47, 2.7049192356591484e-41, 7.50443669756021e-37, 3.1822569058729935e-33, 3.3037022455533666e-30, 1.1632059066330447e-27, 1.7527944146513694e-25, 1.3404746894261623e-23, 5.911880634209488e-22, 1.657800442442052e-20, 3.1888391080714574e-19, 4.467088130865227e-18, 4.780697688510371e-17, 4.062986268931465e-16, 2.8303001229137807e-15, 1.6588216679923958e-14, 8.359802416362992e-14, 3.689375775776037e-13, 1.4480272311709718e-12, 5.121253235159798e-12, 1.6505972453680443e-11, 4.8953471480792285e-11, 1.3472596261702692e-10, 1.9205365021513357e-09, 8.690262756500611e-09, 6.140393892387772e-08, 1.9083460649952447e-07, 8.505422040866497e-07, 2.051390347236191e-06, 6.650270346050792e-06, 1.341191958833526e-05
2.7579064100312e-55, 9.072888835520595e-49, 1.4515211138340644e-43, 2.5811097656526033e-39, 8.848652618669616e-36, 8.560945147719169e-33, 3.068119553086413e-30, 4.97171182196979e-28, 4.229760419767088e-26, 2.1178510438703412e-24, 6.820151716289121e-23, 1.5150483999912148e-21, 2.4553294473119295e-20, 3.037504115600271e-19, 2.9766929505315103e-18, 2.382548280931315e-17, 1.5977179502691988e-16, 9.170523283611988e-16, 4.5874918059186715e-15, 2.0310841769186324e-14, 8.064506729363083e-14, 2.9044102859639547e-13, 9.581665983014185e-13, 2.202593484614466e-11, 1.3095700173150738e-10, 1.3205758518783894e-09, 5.050478377004564e-09, 2.9635829457778285e-08, 8.413026260175163e-08, 3.3951386572885183e-07, 7.808681748802537e-07
2.196542493702972e-64, 7.652081753902191e-57, 8.08643033726273e-51, 6.7385559842287926e-46, 8.368737268854326e-42, 2.406154387835095e-38, 2.1934054190440543e-35, 7.982485414727421e-33, 1.3785112678288168e-30, 1.2890812457126976e-28, 7.23312343052562e-27, 2.640714327790276e-25, 6.692547412928455e-24, 1.2407701954469087e-22, 1.7564235028963122e-21, 1.966839298171068e-20, 1.7943476280242726e-19, 1.3670536177246715e-18, 8.881602081434633e-18, 5.0090951946829494e-17, 2.4900971113936135e-16, 1.1055338150232246e-15, 4.433761305253806e-15, 1.7055900752007864e-13, 1.360960819154234e-12, 2.013381493005099e-11, 9.629165112438272e-11, 7.599384275930115e-10, 2.5714809597339142e-09, 1.3139415929331904e-08, 3.481679209898855e-08
3.7231813873457825e-74, 1.6276470054401234e-65, 1.3014349234915746e-58, 5.679632061468297e-53, 2.8031937648841195e-48, 2.59039370440701e-44, 6.423544364744836e-41, 5.56492120526109e-38, 2.052641714292806e-35, 3.7496499387524236e-33, 3.8153287404470762e-31, 2.3725375689338285e-29, 9.710468099532524e-28, 2.7776186416384746e-26, 5.832059179071837e-25, 9.360197854314313e-24, 1.1877341726948357e-22, 1.225832159209747e-21, 1.0539708169300819e-20, 7.705026986933185e-20, 4.873717684248317e-19, 2.7078806169141134e-18, 1.3389025359682004e-17, 8.944319800609475e-16, 9.783346327027093e-15, 2.1826706830307916e-13, 1.3265673617930108e-12, 1.4384131547101233e-11, 5.87550680634376e-11, 3.86632854373835e-10, 1.1924161639859182e-09
1.3463593473048758e-84, 8.752759261781519e-75, 6.065654847360529e-67, 1.5492591178492366e-60, 3.333605434893125e-55, 1.070794327080506e-50, 7.724977269546574e-47, 1.6885972788124481e-43, 1.3998507571090285e-40, 5.224974668910442e-38, 1.0033900069308105e-35, 1.101435339031207e-33, 7.51819124531226e-32, 3.416002177251657e-30, 1.09236946617508e-28, 2.574231679776204e-27, 4.645105471973401e-26, 6.628083450720101e-25, 7.685012652896385e-24, 7.410201568257063e-23, 6.061324321359046e-22, 4.278463930777224e-21, 2.6450169143505274e-20, 3.184269268427977e-18, 4.876537831107145e-17, 1.686581134572852e-15, 1.323768359394665e-14, 2.01460665716056e-13, 1.0059948639398446e-12, 8.671276957458052e-12, 3.1445063805743896e-11
1.0407577293228656e-95, 1.1923491830202066e-84, 8.203366673558646e-76, 1.370401948921719e-68, 1.4103039004234635e-62, 1.702997000253089e-57, 3.8225738938213663e-53, 2.2346466304824117e-49, 4.3811245664623474e-46, 3.4948633902743343e-43, 1.3182834995995312e-40, 2.647455461364491e-38, 3.112293745607389e-36, 2.312583523928481e-34, 1.1564893596068757e-32, 4.0994556523296965e-31, 1.0754867820114131e-29, 2.165339149582113e-28, 3.4499183925928774e-27, 4.4647419653796835e-26, 4.799624394262322e-25, 4.3693478524578644e-24, 3.4251554174156125e-23, 7.71137040036434e-21, 1.6888366143574735e-19, 9.307920041434584e-18, 9.587518197928335e-17, 2.092029302336938e-15, 1.2933143716404327e-14, 1.48524625941074e-13, 6.39782169399087e-13
1.7226771325284234e-107, 4.121538273214408e-95, 3.224700760237732e-85, 3.93745482613848e-77, 2.1260442816159366e-70, 1.0437894083136638e-64, 7.796046235444408e-60, 1.2919061660369017e-55, 6.303015534912191e-52, 1.123963994624974e-48, 8.667078400926728e-46, 3.3002412716056577e-43, 6.900259468586431e-41, 8.63245065408035e-39, 6.932051958831178e-37, 3.7865555580950396e-35, 1.4766288943478058e-33, 4.281229490211505e-32, 9.550913400419106e-31, 1.6880947055310834e-29, 2.4238356684592153e-28, 2.8889456114059334e-27, 2.91224604568106e-26, 1.2724369348702502e-23, 4.0704193471678824e-22, 3.6749212992820765e-20, 5.04818814565559e-19, 1.613391450607223e-17, 1.250529563704189e-16, 1.9461154182566417e-15, 1.0059824838849057e-14
6.114099042579136e-120, 3.620106429209299e-106, 3.68959149312624e-95, 3.679896471505115e-86, 1.1436724840973193e-78, 2.468946860901184e-72, 6.562380791929397e-67, 3.26739086046559e-62, 4.1742525726804224e-58, 1.740441495201475e-54, 2.85542101221574e-51, 2.136577952711431e-48, 8.204961409935982e-46, 1.7792493576380246e-43, 2.3558015416140824e-41, 2.031471328889787e-39, 1.2039351057338327e-37, 5.130082516497492e-36, 1.6329071250141476e-34, 4.0108829888787583e-33, 7.817428588239922e-32, 1.2384108493089792e-30, 1.6280976054294293e-29, 1.4326250181269532e-26, 6.837144963010422e-25, 1.0394463314343952e-22, 1.9351232273720368e-21, 9.253688231433588e-20, 9.106971489843268e-19, 1.9534489668113357e-17, 1.224153768692303e-16
4.658566515716983e-133, 8.08921447090529e-118, 1.2301996127805481e-105, 1.1200176655663145e-95, 2.197949211022197e-87, 2.2564581985856416e-80, 2.282620878664567e-74, 3.619395487765472e-69, 1.274070506745029e-64, 1.299176373198663e-60, 4.719738215618935e-57, 7.192247625692134e-54, 5.2387871752039477e-51, 2.027320339585088e-48, 4.544531599642074e-46, 6.337851981791152e-44, 5.836023495443958e-42, 3.730012274299214e-40, 1.7261373783581134e-38, 5.9957390354390714e-37, 1.6121531893061784e-35, 3.445954753678978e-34, 5.99175717140589e-33, 1.1018872482714558e-29, 8.013298820119966e-28, 2.1087812262084605e-25, 5.4068245740815446e-24, 3.951935951790891e-22, 5.001047066198556e-21, 1.5038886913955477e-19, 1.1542120231971403e-18
7.627918752158531e-147, 4.6031700699834245e-130, 1.1965310030846899e-116, 1.1112864462677778e-105, 1.510646516229372e-96, 7.976312001096211e-89, 3.284233842832649e-82, 1.7578362246976383e-76, 1.7940526194454693e-71, 4.679732538526053e-67, 3.917947212255692e-63, 1.2601606999357766e-59, 1.7979211099062786e-56, 1.2783016617176265e-53, 4.981448615831772e-51, 1.1510152678936572e-48, 1.6836654023331483e-46, 1.6472852248324185e-44, 1.1293513864937565e-42, 5.644786999536314e-41, 2.1280061853317248e-39, 6.230406667470756e-38, 1.4530880288533265e-36, 5.795523937373092e-33, 6.559811533110636e-31, 3.0717011971598723e-28, 1.1022473124434098e-26, 1.2579616715362434e-24, 2.0729909838408105e-23, 8.888981849746081e-22, 8.440765472432662e-21
2.686431406791439e-161, 6.676599665012224e-143, 3.3978590571054214e-128, 3.597667200307167e-116, 3.716372305875239e-106, 1.091486070273743e-97, 1.9563394494761457e-90, 3.746365260055594e-84, 1.1665027892850477e-78, 8.141418810787064e-74, 1.634835530924548e-69, 1.1502296216223305e-65, 3.3195412830394194e-62, 4.46428227330989e-59, 3.1054188395358856e-56, 1.217894228695862e-53, 2.8933518066601817e-51, 4.422642887387862e-49, 4.577249395676662e-47, 3.3499351303457256e-45, 1.799473906287491e-43, 7.326003336136629e-42, 2.3242106719685417e-40, 2.086320673683977e-36, 3.7540214446223557e-34, 3.215335388206102e-31, 1.6409706835572424e-29, 2.987234283812743e-27, 6.491802185113647e-26, 4.037317771356529e-24, 4.791887113968588e-23
2.0365419027739303e-176, 2.470206299632993e-156, 2.8193676145073577e-140, 3.803134395076753e-127, 3.275055156236447e-116, 5.786385404118977e-107, 4.828320290474502e-99, 3.506412634255654e-92, 3.504912104830987e-86, 6.846004112851434e-81, 3.431596536330987e-76, 5.473590775850585e-72, 3.2997795368462824e-68, 8.641897240090386e-65, 1.1018298944025465e-61, 7.513795880175321e-59, 2.9640480109874412e-56, 7.22405934447465e-54, 1.1500948268292876e-51, 1.254125704110209e-49, 9.755648418628545e-48, 5.60652229821311e-46, 2.4537862723304986e-44, 5.144392047533876e-40, 1.5030011980587416e-37, 2.420501148476936e-34, 1.7854160140587594e-32, 5.295992365167298e-30, 1.5370796044414805e-28, 1.410166065733456e-26, 2.113448417371216e-25
3.3254400825623318e-192, 2.33281845619743e-170, 6.839954766302469e-153, 1.3136458381066073e-138, 1.0345494883055912e-126, 1.189213437462026e-116, 4.940601650158388e-108, 1.4422060344326011e-100, 4.869668576789109e-94, 2.784340762414257e-88, 3.625894888920295e-83, 1.3588747583855833e-78, 1.7671822890563021e-74, 9.278886663262108e-71, 2.2265318938692463e-67, 2.7047099951604763e-64, 1.8113314112845675e-61, 7.183850015271946e-59, 1.7926952504646734e-56, 2.9638193562133626e-54, 3.3930854888084266e-52, 2.794382633081077e-50, 1.711062221346696e-48, 8.69444461479911e-44, 4.212784514215642e-41, 1.311312358455321e-37, 1.4206431702530016e-35, 7.014419785471136e-33, 2.753472905343645e-31, 3.7903048824623756e-29, 7.246481741947112e-28
1.170303225000768e-208, 5.626700165069337e-185, 4.8547312217447466e-166, 1.4834950312283867e-150, 1.172120880547841e-137, 9.480489766813078e-127, 2.0972525425956268e-117, 2.6083038578603462e-109, 3.1304574495164667e-102, 5.4803839348771045e-96, 1.929684158371775e-90, 1.7610069090236134e-85, 5.10178955059549e-81, 5.529261771972002e-77, 2.5640026922844606e-73, 5.683929673672457e-70, 6.606850498087829e-67, 4.3517597298599425e-64, 1.734515598517079e-61, 4.424085984561335e-59, 7.575594422857708e-57, 9.07609950805578e-55, 7.885293772167553e-53, 1.0077657576328466e-47, 8.271450568756354e-45, 5.115452267620656e-41, 8.27166124733314e-39, 6.944766759360703e-36, 3.7339955030323535e-34, 7.84440051526054e-32, 1.932717582819192e-30
8.88110335220597e-226, 3.467986784432254e-200, 1.0085868078090998e-179, 5.480128661405432e-163, 4.765491281521078e-149, 2.933228578892498e-137, 3.695169702236788e-127, 2.0753019167182645e-118, 9.315967519270056e-111, 5.2231029002072254e-104, 5.175292613970451e-98, 1.1919082668217955e-92, 7.943906304808287e-88, 1.829568011460627e-83, 1.6834833880205594e-79, 6.977004061178382e-76, 1.4391316644451013e-72, 1.6066817949015944e-69, 1.0422561945212055e-66, 4.1733245926118944e-64, 1.0862942709187765e-61, 1.9220261214618234e-59, 2.4028052046234555e-57, 8.015173334007213e-52, 1.1382095610633233e-48, 1.437687648150251e-44, 3.5260480314700174e-42, 5.142457181654605e-39, 3.835313853280235e-37, 1.2506987110125996e-34, 4.01181443795902e-33
1.4539694403535548e-243, 5.464525731167436e-216, 6.136179203399306e-194, 6.625105205621376e-176, 6.955968313689581e-161, 3.523754908715537e-148, 2.7035306098867084e-137, 7.267701601651414e-128, 1.2839861818600585e-119, 2.4114354234571506e-112, 6.997802813897991e-106, 4.2152680762292514e-100, 6.674465904165504e-95, 3.3631058608775326e-90, 6.3052228406975934e-86, 5.004745390629283e-82, 1.8729082696421343e-78, 3.617033968387117e-75, 3.8913091174712547e-72, 2.4890176909513556e-69, 1.0008927842180493e-66, 2.655011580006084e-64, 4.843600275538927e-62, 4.376251182439699e-56, 1.0982250077958342e-52, 2.912380396254825e-48, 1.1009608812329014e-45, 2.849254487452996e-42, 2.985125477008027e-40, 1.5369275674322594e-37, 6.484028982999559e-36
5.137389518841835e-262, 2.202205751027573e-232, 1.0937005073138774e-208, 2.6222320430409633e-189, 3.646708812960486e-173, 1.644330294190957e-159, 8.217133730316077e-148, 1.1206874158209627e-137, 8.199433766874027e-129, 5.395491928314881e-121, 4.772495182941757e-114, 7.792683798881205e-108, 3.0272524971494803e-102, 3.435753332437723e-97, 1.347634671588349e-92, 2.0987785449120876e-88, 1.4568716617369112e-84, 4.967203263630155e-81, 9.030687787405917e-78, 9.389444359997963e-75, 5.92810379714838e-72, 2.3933131422140406e-69, 6.461687426194708e-67, 1.640991898375946e-60, 7.433063588310977e-57, 4.254157641339497e-52, 2.5189677185827837e-49, 1.1817298415852921e-45, 1.7613177176859126e-43, 1.456266037535381e-40, 8.163184185093866e-39
